x1,x2,sentence1,sentence2,y_type,y_score
Italian Prime Minister Mario Monti,Palestinian Prime Minister Fayyad,Italian Prime Minister Mario Monti Resigns,` Palestinian Prime Minister Fayyad resigns ',SIMI,2
,",",Crowds Gather in Bethlehem for Christmas,"Oh , little town of Bethlehem",NOALI,NIL
,little town,Crowds Gather in Bethlehem for Christmas,"Oh , little town of Bethlehem",NOALI,NIL
,Oh,Crowds Gather in Bethlehem for Christmas,"Oh , little town of Bethlehem",NOALI,NIL
in Bethlehem,of Bethlehem,Crowds Gather in Bethlehem for Christmas,"Oh , little town of Bethlehem",EQUI,5
for Christmas,,Crowds Gather in Bethlehem for Christmas,"Oh , little town of Bethlehem",NOALI,NIL
Gather,,Crowds Gather in Bethlehem for Christmas,"Oh , little town of Bethlehem",NOALI,NIL
Crowds,,Crowds Gather in Bethlehem for Christmas,"Oh , little town of Bethlehem",NOALI,NIL
in Hebron,in West Bank,Israeli soldier hits Palestinian child in Hebron,Israeli soldiers kill Palestinian woman in West Bank,SPE1,4
Israeli soldier,Israeli soldiers,Israeli soldier hits Palestinian child in Hebron,Israeli soldiers kill Palestinian woman in West Bank,SIMI,4
Palestinian child,Palestinian woman,Israeli soldier hits Palestinian child in Hebron,Israeli soldiers kill Palestinian woman in West Bank,SIMI,3
hits,kill,Israeli soldier hits Palestinian child in Hebron,Israeli soldiers kill Palestinian woman in West Bank,SIMI,2
,,French forces attack al-Qaeda 's Mali allies,A battle to retake north Mali : Hundreds of French troops drive back al-Qaida-linked rebels,NOALI,NIL
attack,drive back,French forces attack al-Qaeda 's Mali allies,A battle to retake north Mali : Hundreds of French troops drive back al-Qaida-linked rebels,SIMI,3
French forces,Hundreds of French troops,French forces attack al-Qaeda 's Mali allies,A battle to retake north Mali : Hundreds of French troops drive back al-Qaida-linked rebels,SPE2,4
al-Qaeda 's Mali allies,north Mali al-Qaida-linked rebels,French forces attack al-Qaeda 's Mali allies,A battle to retake north Mali : Hundreds of French troops drive back al-Qaida-linked rebels,SIMI,4
,to retake,French forces attack al-Qaeda 's Mali allies,A battle to retake north Mali : Hundreds of French troops drive back al-Qaida-linked rebels,NOALI,NIL
,A battle,French forces attack al-Qaeda 's Mali allies,A battle to retake north Mali : Hundreds of French troops drive back al-Qaida-linked rebels,NOALI,NIL
Military Operation,international force,Algeria Mounts Military Operation to Rescue Al Qaeda Hostages,Algeria mulls international force for hostages,SPE2,4
to Rescue,,Algeria Mounts Military Operation to Rescue Al Qaeda Hostages,Algeria mulls international force for hostages,NOALI,NIL
Mounts,mulls,Algeria Mounts Military Operation to Rescue Al Qaeda Hostages,Algeria mulls international force for hostages,SIMI,4
Algeria,Algeria,Algeria Mounts Military Operation to Rescue Al Qaeda Hostages,Algeria mulls international force for hostages,EQUI,5
Al Qaeda Hostages,for hostages,Algeria Mounts Military Operation to Rescue Al Qaeda Hostages,Algeria mulls international force for hostages,SPE1,4
Man,Man,Man with knife arrested at entrance to Buckingham Palace,Man Charged After Buckingham Palace Arrest,EQUI,5
at entrance,,Man with knife arrested at entrance to Buckingham Palace,Man Charged After Buckingham Palace Arrest,NOALI,NIL
arrested to Buckingham Palace,After Buckingham Palace Arrest,Man with knife arrested at entrance to Buckingham Palace,Man Charged After Buckingham Palace Arrest,EQUI,5
with knife,,Man with knife arrested at entrance to Buckingham Palace,Man Charged After Buckingham Palace Arrest,NOALI,NIL
,Charged,Man with knife arrested at entrance to Buckingham Palace,Man Charged After Buckingham Palace Arrest,NOALI,NIL
,urges,Almagor blasts Netanyahu over prisoner release,Yacimovich urges cabinet to approve Palestinian prisoners release,NOALI,NIL
over prisoner release,Palestinian prisoners release,Almagor blasts Netanyahu over prisoner release,Yacimovich urges cabinet to approve Palestinian prisoners release,SPE2,4
blasts,,Almagor blasts Netanyahu over prisoner release,Yacimovich urges cabinet to approve Palestinian prisoners release,NOALI,NIL
,to approve,Almagor blasts Netanyahu over prisoner release,Yacimovich urges cabinet to approve Palestinian prisoners release,NOALI,NIL
Netanyahu,Yacimovich,Almagor blasts Netanyahu over prisoner release,Yacimovich urges cabinet to approve Palestinian prisoners release,SIMI,2
Almagor,,Almagor blasts Netanyahu over prisoner release,Yacimovich urges cabinet to approve Palestinian prisoners release,NOALI,NIL
,cabinet,Almagor blasts Netanyahu over prisoner release,Yacimovich urges cabinet to approve Palestinian prisoners release,NOALI,NIL
,,Egypt 's Brotherhood stands ground after killings,Egypt : Muslim Brotherhood Stands Behind Morsi,NOALI,NIL
,Behind Morsi,Egypt 's Brotherhood stands ground after killings,Egypt : Muslim Brotherhood Stands Behind Morsi,NOALI,NIL
stands,Stands,Egypt 's Brotherhood stands ground after killings,Egypt : Muslim Brotherhood Stands Behind Morsi,EQUI,5
's Brotherhood,Muslim Brotherhood,Egypt 's Brotherhood stands ground after killings,Egypt : Muslim Brotherhood Stands Behind Morsi,SPE2,4
ground,,Egypt 's Brotherhood stands ground after killings,Egypt : Muslim Brotherhood Stands Behind Morsi,NOALI,NIL
after killings,,Egypt 's Brotherhood stands ground after killings,Egypt : Muslim Brotherhood Stands Behind Morsi,NOALI,NIL
Egypt,Egypt,Egypt 's Brotherhood stands ground after killings,Egypt : Muslim Brotherhood Stands Behind Morsi,EQUI,5
4 NATO Troops,Eight NATO Troops,4 NATO Troops Killed in Afghanistan,Eight NATO Troops Killed In Afghanistan,SIMI,2
Killed,Killed,4 NATO Troops Killed in Afghanistan,Eight NATO Troops Killed In Afghanistan,EQUI,5
in Afghanistan,In Afghanistan,4 NATO Troops Killed in Afghanistan,Eight NATO Troops Killed In Afghanistan,EQUI,5
,in Iraq,At least 45 killed in Spain train crash,At least 13 killed in triple car bombings in Iraq 's Diyala,NOALI,NIL
killed,killed,At least 45 killed in Spain train crash,At least 13 killed in triple car bombings in Iraq 's Diyala,EQUI,5
,in triple car bombings,At least 45 killed in Spain train crash,At least 13 killed in triple car bombings in Iraq 's Diyala,NOALI,NIL
At least 45,At least 13,At least 45 killed in Spain train crash,At least 13 killed in triple car bombings in Iraq 's Diyala,SIMI,2
in Spain train crash,,At least 45 killed in Spain train crash,At least 13 killed in triple car bombings in Iraq 's Diyala,NOALI,NIL
,'s Diyala,At least 45 killed in Spain train crash,At least 13 killed in triple car bombings in Iraq 's Diyala,NOALI,NIL
in Venezuela prison riot,in Venezuela prison riot,Hospital : 61 killed in Venezuela prison riot,Dozens reported killed in Venezuela prison riot,EQUI,5
,reported,Hospital : 61 killed in Venezuela prison riot,Dozens reported killed in Venezuela prison riot,NOALI_FACT,NIL
61,Dozens,Hospital : 61 killed in Venezuela prison riot,Dozens reported killed in Venezuela prison riot,SPE1,3
Hospital,,Hospital : 61 killed in Venezuela prison riot,Dozens reported killed in Venezuela prison riot,NOALI,NIL
killed,killed,Hospital : 61 killed in Venezuela prison riot,Dozens reported killed in Venezuela prison riot,EQUI,5
,,Hospital : 61 killed in Venezuela prison riot,Dozens reported killed in Venezuela prison riot,NOALI,NIL
Egypt,Egypt,Egypt 's Brotherhood as Beleaguered as Its Leader,Egypt 's Muslim Brotherhood Set for Mass March,EQUI,5
as Beleaguered,,Egypt 's Brotherhood as Beleaguered as Its Leader,Egypt 's Muslim Brotherhood Set for Mass March,NOALI,NIL
as Its Leader,,Egypt 's Brotherhood as Beleaguered as Its Leader,Egypt 's Muslim Brotherhood Set for Mass March,NOALI,NIL
,for Mass March,Egypt 's Brotherhood as Beleaguered as Its Leader,Egypt 's Muslim Brotherhood Set for Mass March,NOALI,NIL
's Brotherhood,'s Muslim Brotherhood,Egypt 's Brotherhood as Beleaguered as Its Leader,Egypt 's Muslim Brotherhood Set for Mass March,SPE2,4
,Set,Egypt 's Brotherhood as Beleaguered as Its Leader,Egypt 's Muslim Brotherhood Set for Mass March,NOALI,NIL
,border commission,China 's new stealth frigate commissioned,"Belarus , Latvia to set up border commission",NOALI,NIL
China,,China 's new stealth frigate commissioned,"Belarus , Latvia to set up border commission",NOALI,NIL
commissioned,,China 's new stealth frigate commissioned,"Belarus , Latvia to set up border commission",NOALI,NIL
's new stealth frigate,,China 's new stealth frigate commissioned,"Belarus , Latvia to set up border commission",NOALI,NIL
,"Belarus , Latvia",China 's new stealth frigate commissioned,"Belarus , Latvia to set up border commission",NOALI,NIL
,to set up,China 's new stealth frigate commissioned,"Belarus , Latvia to set up border commission",NOALI,NIL
TV weatherman Fred Talbot,Weatherman Fred Talbot,TV weatherman Fred Talbot arrested over sex claims,Weatherman Fred Talbot Held Over ` Sex Abuse ',EQUI,5
arrested,Held,TV weatherman Fred Talbot arrested over sex claims,Weatherman Fred Talbot Held Over ` Sex Abuse ',EQUI,5
over sex claims,Over ` Sex Abuse ',TV weatherman Fred Talbot arrested over sex claims,Weatherman Fred Talbot Held Over ` Sex Abuse ',SIMI,4
feared trapped,trapped,Building collapses in India ; 25 feared trapped,India building collapse kills 14 ; dozens trapped,SPE1,4
,kills,Building collapses in India ; 25 feared trapped,India building collapse kills 14 ; dozens trapped,NOALI,NIL
,14,Building collapses in India ; 25 feared trapped,India building collapse kills 14 ; dozens trapped,NOALI,NIL
Building collapses in India,India building collapse,Building collapses in India ; 25 feared trapped,India building collapse kills 14 ; dozens trapped,EQUI,5
,;,Building collapses in India ; 25 feared trapped,India building collapse kills 14 ; dozens trapped,NOALI,NIL
25,dozens,Building collapses in India ; 25 feared trapped,India building collapse kills 14 ; dozens trapped,SPE1,4
;,,Building collapses in India ; 25 feared trapped,India building collapse kills 14 ; dozens trapped,NOALI,NIL
at Morsi rally,at Morsi rallies,Dozens die as clashes erupt at Morsi rally in Cairo,More than 70 dead in clashes at Morsi rallies in Egypt,SIMI,4
erupt,,Dozens die as clashes erupt at Morsi rally in Cairo,More than 70 dead in clashes at Morsi rallies in Egypt,NOALI,NIL
in Cairo,in Egypt,Dozens die as clashes erupt at Morsi rally in Cairo,More than 70 dead in clashes at Morsi rallies in Egypt,SPE1,4
as clashes,in clashes,Dozens die as clashes erupt at Morsi rally in Cairo,More than 70 dead in clashes at Morsi rallies in Egypt,EQUI,5
Dozens die,More than 70 dead,Dozens die as clashes erupt at Morsi rally in Cairo,More than 70 dead in clashes at Morsi rallies in Egypt,SPE2,3
,by judge,Spanish train crash driver to be questioned,Spanish train driver Garzon to be questioned by judge,NOALI,NIL
Spanish train crash driver,Spanish train driver Garzon,Spanish train crash driver to be questioned,Spanish train driver Garzon to be questioned by judge,SPE2,4
to be questioned,to be questioned,Spanish train crash driver to be questioned,Spanish train driver Garzon to be questioned by judge,EQUI,5
in Afghan ` insider attack ',in Afghan,ISAF soldier killed in Afghan ` insider attack ',British soldier shot dead in Afghan,SPE1,4
ISAF soldier,British soldier,ISAF soldier killed in Afghan ` insider attack ',British soldier shot dead in Afghan,EQUI,5
killed,shot dead,ISAF soldier killed in Afghan ` insider attack ',British soldier shot dead in Afghan,SPE2,4
in India,in India,Swiss tourist gang-raped in India,Swiss tourist gang-raped in India,EQUI,5
Swiss tourist,Swiss tourist,Swiss tourist gang-raped in India,Swiss tourist gang-raped in India,EQUI,5
gang-raped,gang-raped,Swiss tourist gang-raped in India,Swiss tourist gang-raped in India,EQUI,5
petrol pumps,petrol pumps,No plan to shut petrol pumps at night Moily,India govt rejects proposal to shut petrol pumps at night,EQUI,5
No plan,rejects proposal,No plan to shut petrol pumps at night Moily,India govt rejects proposal to shut petrol pumps at night,SIMI,4
Moily,India govt,No plan to shut petrol pumps at night Moily,India govt rejects proposal to shut petrol pumps at night,REL,4
at night,at night,No plan to shut petrol pumps at night Moily,India govt rejects proposal to shut petrol pumps at night,EQUI,5
to shut,to shut,No plan to shut petrol pumps at night Moily,India govt rejects proposal to shut petrol pumps at night,EQUI,5
Karzai,Afghan president,Karzai to visit Pakistan for Taliban peace talks,Afghan president extends visit to Pakistan for Taliban talks,SPE1,4
for Taliban peace talks,for Taliban talks,Karzai to visit Pakistan for Taliban peace talks,Afghan president extends visit to Pakistan for Taliban talks,SPE1,4
Pakistan,to Pakistan,Karzai to visit Pakistan for Taliban peace talks,Afghan president extends visit to Pakistan for Taliban talks,EQUI,5
,extends,Karzai to visit Pakistan for Taliban peace talks,Afghan president extends visit to Pakistan for Taliban talks,NOALI,NIL
to visit,visit,Karzai to visit Pakistan for Taliban peace talks,Afghan president extends visit to Pakistan for Taliban talks,EQUI,5
after car crash,In Crash,Three die after car crash at Tian ` anmen,Three Killed In Crash At Tiananmen Square,SPE1,4
die,Killed,Three die after car crash at Tian ` anmen,Three Killed In Crash At Tiananmen Square,EQUI,5
Three,Three,Three die after car crash at Tian ` anmen,Three Killed In Crash At Tiananmen Square,EQUI,5
at Tian ` anmen,At Tiananmen Square,Three die after car crash at Tian ` anmen,Three Killed In Crash At Tiananmen Square,SPE2,4
two consecutive life terms,life,` Whitey ' Bulger given two consecutive life terms,"Whitey Bulger gets life for racketeering , killings",SPE1,3
given,gets,` Whitey ' Bulger given two consecutive life terms,"Whitey Bulger gets life for racketeering , killings",EQUI,5
` Whitey ' Bulger,Whitey Bulger,` Whitey ' Bulger given two consecutive life terms,"Whitey Bulger gets life for racketeering , killings",EQUI,5
,"for racketeering , killings",` Whitey ' Bulger given two consecutive life terms,"Whitey Bulger gets life for racketeering , killings",NOALI,NIL
Japan,Japan,Japan revises GDP growth to annual 1.1 pct in Q3,Japan 's GDP growth downgraded to annual 1.1 %,EQUI,5
in Q3,,Japan revises GDP growth to annual 1.1 pct in Q3,Japan 's GDP growth downgraded to annual 1.1 %,NOALI,NIL
,downgraded,Japan revises GDP growth to annual 1.1 pct in Q3,Japan 's GDP growth downgraded to annual 1.1 %,NOALI,NIL
revises,,Japan revises GDP growth to annual 1.1 pct in Q3,Japan 's GDP growth downgraded to annual 1.1 %,NOALI,NIL
to annual 1.1 pct,to annual 1.1 %,Japan revises GDP growth to annual 1.1 pct in Q3,Japan 's GDP growth downgraded to annual 1.1 %,EQUI,5
GDP growth,'s GDP growth,Japan revises GDP growth to annual 1.1 pct in Q3,Japan 's GDP growth downgraded to annual 1.1 %,EQUI,5
Algeria hostage crisis,Algeria hostage crisis,Algeria hostage crisis ends ; death toll unclear,Algeria hostage crisis ends in bloodbath,EQUI,5
,in bloodbath,Algeria hostage crisis ends ; death toll unclear,Algeria hostage crisis ends in bloodbath,NOALI,NIL
death toll,,Algeria hostage crisis ends ; death toll unclear,Algeria hostage crisis ends in bloodbath,NOALI,NIL
unclear,,Algeria hostage crisis ends ; death toll unclear,Algeria hostage crisis ends in bloodbath,NOALI,NIL
;,,Algeria hostage crisis ends ; death toll unclear,Algeria hostage crisis ends in bloodbath,NOALI,NIL
ends,ends,Algeria hostage crisis ends ; death toll unclear,Algeria hostage crisis ends in bloodbath,EQUI,5
against USD,against USD,China yuan strengthens to 6.2689 against USD,China yuan strengthens to new high against USD,EQUI,5
China yuan,China yuan,China yuan strengthens to 6.2689 against USD,China yuan strengthens to new high against USD,EQUI,5
strengthens,strengthens,China yuan strengthens to 6.2689 against USD,China yuan strengthens to new high against USD,EQUI,5
to 6.2689,to new high,China yuan strengthens to 6.2689 against USD,China yuan strengthens to new high against USD,SPE1,3
continue,continue,Protests continue in tense Ukraine capital,Protests continue in Brazil,EQUI,5
in tense Ukraine capital,in Brazil,Protests continue in tense Ukraine capital,Protests continue in Brazil,SIMI,1
Protests,Protests,Protests continue in tense Ukraine capital,Protests continue in Brazil,EQUI,5
arrests,bans,Egypt arrests Muslim Brotherhood Supreme Guide,Egypt bans Muslim Brotherhood group,SPE1,3
Muslim Brotherhood Supreme Guide,Muslim Brotherhood group,Egypt arrests Muslim Brotherhood Supreme Guide,Egypt bans Muslim Brotherhood group,REL,4
Egypt,Egypt,Egypt arrests Muslim Brotherhood Supreme Guide,Egypt bans Muslim Brotherhood group,EQUI,5
nine people,3 policemen,Gunmen kill nine people in northwest Pakistan,Gunmen kill 3 policemen in Iraq,SPE2,1
Gunmen,Gunmen,Gunmen kill nine people in northwest Pakistan,Gunmen kill 3 policemen in Iraq,EQUI,5
in northwest Pakistan,in Iraq,Gunmen kill nine people in northwest Pakistan,Gunmen kill 3 policemen in Iraq,SIMI,2
kill,kill,Gunmen kill nine people in northwest Pakistan,Gunmen kill 3 policemen in Iraq,EQUI,5
Forex & Gold,Forex & Gold,Forex & Gold 6 March 2013,Forex & Gold 12 March 2013,EQUI,5
6 March 2013,12 March 2013,Forex & Gold 6 March 2013,Forex & Gold 12 March 2013,SIMI,4
chemical weapons,'s chemical weapons,U.S. has determined Syria used chemical weapons,UN votes to eliminate Syria 's chemical weapons,EQUI,5
U.S.,UN,U.S. has determined Syria used chemical weapons,UN votes to eliminate Syria 's chemical weapons,REL,4
,to eliminate,U.S. has determined Syria used chemical weapons,UN votes to eliminate Syria 's chemical weapons,NOALI,NIL
Syria,Syria,U.S. has determined Syria used chemical weapons,UN votes to eliminate Syria 's chemical weapons,EQUI,5
has determined,,U.S. has determined Syria used chemical weapons,UN votes to eliminate Syria 's chemical weapons,NOALI,NIL
,votes,U.S. has determined Syria used chemical weapons,UN votes to eliminate Syria 's chemical weapons,NOALI,NIL
used,,U.S. has determined Syria used chemical weapons,UN votes to eliminate Syria 's chemical weapons,NOALI,NIL
names,,Pakistani Taliban names new leader after drone strike,Pakistani Taleban chief killed in US drone strike,NOALI,NIL
new leader,Pakistani Taleban chief,Pakistani Taliban names new leader after drone strike,Pakistani Taleban chief killed in US drone strike,REL,3
after drone strike,in US drone strike,Pakistani Taliban names new leader after drone strike,Pakistani Taleban chief killed in US drone strike,SPE2,4
,killed,Pakistani Taliban names new leader after drone strike,Pakistani Taleban chief killed in US drone strike,NOALI,NIL
Pakistani Taliban,Pakistani Taleban chief,Pakistani Taliban names new leader after drone strike,Pakistani Taleban chief killed in US drone strike,SPE2,4
Syria envoy,Syria envoy,Syria envoy calls for National Unity Government,Syria envoy calls for political change to end conflict,EQUI,5
,to end,Syria envoy calls for National Unity Government,Syria envoy calls for political change to end conflict,NOALI,NIL
calls,calls,Syria envoy calls for National Unity Government,Syria envoy calls for political change to end conflict,EQUI,5
for National Unity Government,for political change,Syria envoy calls for National Unity Government,Syria envoy calls for political change to end conflict,REL,3
,conflict,Syria envoy calls for National Unity Government,Syria envoy calls for political change to end conflict,NOALI,NIL
In Election,Snap Elections,Topless Women Protest Against Berlusconi As He Votes In Election,"Bulgaria President Backs Protesters , Opposes Snap Elections",SPE2,4
Topless Women,,Topless Women Protest Against Berlusconi As He Votes In Election,"Bulgaria President Backs Protesters , Opposes Snap Elections",NOALI,NIL
Votes,,Topless Women Protest Against Berlusconi As He Votes In Election,"Bulgaria President Backs Protesters , Opposes Snap Elections",NOALI,NIL
As He,,Topless Women Protest Against Berlusconi As He Votes In Election,"Bulgaria President Backs Protesters , Opposes Snap Elections",NOALI,NIL
,Opposes,Topless Women Protest Against Berlusconi As He Votes In Election,"Bulgaria President Backs Protesters , Opposes Snap Elections",NOALI,NIL
Protest,Protesters,Topless Women Protest Against Berlusconi As He Votes In Election,"Bulgaria President Backs Protesters , Opposes Snap Elections",REL,4
,Backs,Topless Women Protest Against Berlusconi As He Votes In Election,"Bulgaria President Backs Protesters , Opposes Snap Elections",NOALI,NIL
Against Berlusconi,Bulgaria President,Topless Women Protest Against Berlusconi As He Votes In Election,"Bulgaria President Backs Protesters , Opposes Snap Elections",SIMI,2
,",",Topless Women Protest Against Berlusconi As He Votes In Election,"Bulgaria President Backs Protesters , Opposes Snap Elections",NOALI,NIL
,South Africans,Obama mourns death of icon Nelson Mandela,"South Africans mourn , celebrate Mandela",NOALI,NIL
of icon Nelson Mandela,Mandela,Obama mourns death of icon Nelson Mandela,"South Africans mourn , celebrate Mandela",EQUI,5
death,,Obama mourns death of icon Nelson Mandela,"South Africans mourn , celebrate Mandela",NOALI,NIL
mourns,"mourn , celebrate",Obama mourns death of icon Nelson Mandela,"South Africans mourn , celebrate Mandela",SPE2,4
Obama,,Obama mourns death of icon Nelson Mandela,"South Africans mourn , celebrate Mandela",NOALI,NIL
Goa,,Goa first step in Modis march to Delhi,"For first time in history , Technion to teach engineering in Russia",NOALI,NIL
,For first time,Goa first step in Modis march to Delhi,"For first time in history , Technion to teach engineering in Russia",NOALI,NIL
,engineering,Goa first step in Modis march to Delhi,"For first time in history , Technion to teach engineering in Russia",NOALI,NIL
,to teach,Goa first step in Modis march to Delhi,"For first time in history , Technion to teach engineering in Russia",NOALI,NIL
to Delhi,in Russia,Goa first step in Modis march to Delhi,"For first time in history , Technion to teach engineering in Russia",SIMI,1
,in history,Goa first step in Modis march to Delhi,"For first time in history , Technion to teach engineering in Russia",NOALI,NIL
first step,,Goa first step in Modis march to Delhi,"For first time in history , Technion to teach engineering in Russia",NOALI,NIL
in Modis march,,Goa first step in Modis march to Delhi,"For first time in history , Technion to teach engineering in Russia",NOALI,NIL
,Technion,Goa first step in Modis march to Delhi,"For first time in history , Technion to teach engineering in Russia",NOALI,NIL
,",",Goa first step in Modis march to Delhi,"For first time in history , Technion to teach engineering in Russia",NOALI,NIL
arrest,arrest,"Egypt announces arrest of 1,004 Muslim Brotherhood supporters",Egypt orders arrest of Brotherhood chief Badie,EQUI,5
announces,orders,"Egypt announces arrest of 1,004 Muslim Brotherhood supporters",Egypt orders arrest of Brotherhood chief Badie,SIMI_FACT,3
"of 1,004 Muslim Brotherhood supporters",of Brotherhood chief Badie,"Egypt announces arrest of 1,004 Muslim Brotherhood supporters",Egypt orders arrest of Brotherhood chief Badie,REL,4
Egypt,Egypt,"Egypt announces arrest of 1,004 Muslim Brotherhood supporters",Egypt orders arrest of Brotherhood chief Badie,EQUI,5
Urges,,Syrian Opposition Urges EU to Send Arms to Rebels,Syrian opposition meets to choose interim PM,NOALI,NIL
to Send,,Syrian Opposition Urges EU to Send Arms to Rebels,Syrian opposition meets to choose interim PM,NOALI,NIL
Arms,,Syrian Opposition Urges EU to Send Arms to Rebels,Syrian opposition meets to choose interim PM,NOALI,NIL
to Rebels,,Syrian Opposition Urges EU to Send Arms to Rebels,Syrian opposition meets to choose interim PM,NOALI,NIL
EU,,Syrian Opposition Urges EU to Send Arms to Rebels,Syrian opposition meets to choose interim PM,NOALI,NIL
,meets,Syrian Opposition Urges EU to Send Arms to Rebels,Syrian opposition meets to choose interim PM,NOALI,NIL
,to choose,Syrian Opposition Urges EU to Send Arms to Rebels,Syrian opposition meets to choose interim PM,NOALI,NIL
,interim PM,Syrian Opposition Urges EU to Send Arms to Rebels,Syrian opposition meets to choose interim PM,NOALI,NIL
Syrian Opposition,Syrian opposition,Syrian Opposition Urges EU to Send Arms to Rebels,Syrian opposition meets to choose interim PM,EQUI,5
in Yemen,,` Israeli ' arrested in Yemen Mossad spy,Israeli forces detain 2 in Hebron arrest raid,NOALI,NIL
,Israeli forces,` Israeli ' arrested in Yemen Mossad spy,Israeli forces detain 2 in Hebron arrest raid,NOALI,NIL
Israeli,2,` Israeli ' arrested in Yemen Mossad spy,Israeli forces detain 2 in Hebron arrest raid,SPE1,2
',,` Israeli ' arrested in Yemen Mossad spy,Israeli forces detain 2 in Hebron arrest raid,NOALI,NIL
`,,` Israeli ' arrested in Yemen Mossad spy,Israeli forces detain 2 in Hebron arrest raid,NOALI,NIL
arrested,detain,` Israeli ' arrested in Yemen Mossad spy,Israeli forces detain 2 in Hebron arrest raid,EQUI,5
,in Hebron arrest raid,` Israeli ' arrested in Yemen Mossad spy,Israeli forces detain 2 in Hebron arrest raid,NOALI,NIL
Mossad spy,,` Israeli ' arrested in Yemen Mossad spy,Israeli forces detain 2 in Hebron arrest raid,NOALI,NIL
2 advisors,new Cabinet,Egypt 's interim president appoints 2 advisors,Egypt 's interim president swears in new Cabinet,REL,3
appoints,,Egypt 's interim president appoints 2 advisors,Egypt 's interim president swears in new Cabinet,NOALI,NIL
,swears in,Egypt 's interim president appoints 2 advisors,Egypt 's interim president swears in new Cabinet,NOALI,NIL
Egypt,Egypt,Egypt 's interim president appoints 2 advisors,Egypt 's interim president swears in new Cabinet,EQUI,5
's interim president,'s interim president,Egypt 's interim president appoints 2 advisors,Egypt 's interim president swears in new Cabinet,EQUI,5
first air-to-air missile,,China launches first air-to-air missile from chopper,China court sentences Bo Xilai to life imprisonment for corruption,NOALI,NIL
,for corruption,China launches first air-to-air missile from chopper,China court sentences Bo Xilai to life imprisonment for corruption,NOALI,NIL
from chopper,,China launches first air-to-air missile from chopper,China court sentences Bo Xilai to life imprisonment for corruption,NOALI,NIL
launches,,China launches first air-to-air missile from chopper,China court sentences Bo Xilai to life imprisonment for corruption,NOALI,NIL
,to life imprisonment,China launches first air-to-air missile from chopper,China court sentences Bo Xilai to life imprisonment for corruption,NOALI,NIL
,Bo Xilai,China launches first air-to-air missile from chopper,China court sentences Bo Xilai to life imprisonment for corruption,NOALI,NIL
China,China court,China launches first air-to-air missile from chopper,China court sentences Bo Xilai to life imprisonment for corruption,SIMI,3
,sentences,China launches first air-to-air missile from chopper,China court sentences Bo Xilai to life imprisonment for corruption,NOALI,NIL
in New York ambush,after deadly ambush,Two firefighters killed in New York ambush,Two New York firefighters in guarded condition after deadly ambush,SIMI,3
killed,in guarded condition,Two firefighters killed in New York ambush,Two New York firefighters in guarded condition after deadly ambush,SPE1,3
Two firefighters,Two New York firefighters,Two firefighters killed in New York ambush,Two New York firefighters in guarded condition after deadly ambush,SPE2,4
kills,kills,Car bombing kills 17 in Pakistan,Suicide bomber kills 10 in Pakistan,EQUI,5
Car bombing,Suicide bomber,Car bombing kills 17 in Pakistan,Suicide bomber kills 10 in Pakistan,SIMI,3
in Pakistan,in Pakistan,Car bombing kills 17 in Pakistan,Suicide bomber kills 10 in Pakistan,EQUI,5
17,10,Car bombing kills 17 in Pakistan,Suicide bomber kills 10 in Pakistan,SIMI,3
Reunited,,2 Pussy Riot Members Reunited in Krasnoyarsk,Freed Pussy Riot pair stir up anti-Putin protests,NOALI,NIL
2 Pussy Riot Members,Freed Pussy Riot pair,2 Pussy Riot Members Reunited in Krasnoyarsk,Freed Pussy Riot pair stir up anti-Putin protests,SPE2,4
,stir up,2 Pussy Riot Members Reunited in Krasnoyarsk,Freed Pussy Riot pair stir up anti-Putin protests,NOALI,NIL
in Krasnoyarsk,anti-Putin protests,2 Pussy Riot Members Reunited in Krasnoyarsk,Freed Pussy Riot pair stir up anti-Putin protests,REL,2
Stocks,Singapore stocks,Stocks close 0.39 % higher,Singapore stocks close 0.31 pct lower,SPE2,4
0.39 %,0.31 pct,Stocks close 0.39 % higher,Singapore stocks close 0.31 pct lower,SIMI,4
close,close,Stocks close 0.39 % higher,Singapore stocks close 0.31 pct lower,EQUI,5
higher,lower,Stocks close 0.39 % higher,Singapore stocks close 0.31 pct lower,OPPO,4
Syrian rebels,of Syria chemical arms use,Russia ` alone ' in blaming Syrian rebels for chemical attack : US,Russia asks UN to consider its inquiry of Syria chemical arms use,REL,2
alone,,Russia ` alone ' in blaming Syrian rebels for chemical attack : US,Russia asks UN to consider its inquiry of Syria chemical arms use,NOALI,NIL
in blaming,,Russia ` alone ' in blaming Syrian rebels for chemical attack : US,Russia asks UN to consider its inquiry of Syria chemical arms use,NOALI,NIL
`,,Russia ` alone ' in blaming Syrian rebels for chemical attack : US,Russia asks UN to consider its inquiry of Syria chemical arms use,NOALI,NIL
,,Russia ` alone ' in blaming Syrian rebels for chemical attack : US,Russia asks UN to consider its inquiry of Syria chemical arms use,NOALI,NIL
,its inquiry,Russia ` alone ' in blaming Syrian rebels for chemical attack : US,Russia asks UN to consider its inquiry of Syria chemical arms use,NOALI,NIL
,asks,Russia ` alone ' in blaming Syrian rebels for chemical attack : US,Russia asks UN to consider its inquiry of Syria chemical arms use,NOALI,NIL
',,Russia ` alone ' in blaming Syrian rebels for chemical attack : US,Russia asks UN to consider its inquiry of Syria chemical arms use,NOALI,NIL
